Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,System,Level,Value
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,GR,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,GR,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,GR,Sector,Electricity by wind,pxp,,57.09443547512067
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by Geothermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by biomass and waste,pxp,,262405.7111008997
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by coal,pxp,,5877457.776993621
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by gas,pxp,,4596389.736642905
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by hydro,pxp,,519173.07995538
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by nuclear,pxp,,212750.9302247786
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by petroleum and other oil derivatives,pxp,,1403099.4583675596
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by solar photovoltaic,pxp,,1070.6212820095975
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HR,Sector,Electricity by wind,pxp,,780.9639389679959
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by Geothermal,pxp,,685.2078080657534
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by biomass and waste,pxp,,702717.4702618378
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by coal,pxp,,21884091.92760125
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by gas,pxp,,4533622.315154109
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by hydro,pxp,,14123.696225808731
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by nuclear,pxp,,1.441766382707247
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by petroleum and other oil derivatives,pxp,,1430547.5569870446
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by solar photovoltaic,pxp,,1.5742062765969729
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,HU,Sector,Electricity by wind,pxp,,170.6832620333149
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by Geothermal,pxp,,1.8477141890016848e-06
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by biomass and waste,pxp,,236234.6477331035
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by coal,pxp,,13933246.936596977
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by gas,pxp,,10718910.37590357
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by hydro,pxp,,0.0002862276159318
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by nuclear,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by petroleum and other oil derivatives,pxp,,15485282.847498488
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by solar photovoltaic,pxp,,0.2529519027730009
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,ID,Sector,Electricity by wind,pxp,,0.0248492880211399
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by Geothermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by biomass and waste,pxp,,5633917.4149456415
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by coal,pxp,,10331674.709184662
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by gas,pxp,,3444545.502554949
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by hydro,pxp,,449.036193286602
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by nuclear,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by petroleum and other oil derivatives,pxp,,5189833.576708841
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by solar photovoltaic,pxp,,2559.8665012871147
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IE,Sector,Electricity by wind,pxp,,508.54242815862494
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by Geothermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by biomass and waste,pxp,,5295.939440943828
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by coal,pxp,,25437988.188600548
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by gas,pxp,,11378104.452462057
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by hydro,pxp,,18751.40042689645
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by nuclear,pxp,,1291.9962420464224
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by petroleum and other oil derivatives,pxp,,12283098.150617689
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by solar photovoltaic,pxp,,92.97908596611072
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IN,Sector,Electricity by wind,pxp,,941.175662023576
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by Geothermal,pxp,,1025.499824616213
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by biomass and waste,pxp,,1576657.1302646168
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by coal,pxp,,9342349.20726839
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by gas,pxp,,5793212.386395619
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by hydro,pxp,,579.247090846009
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by nuclear,pxp,,111491.0978716225
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by petroleum and other oil derivatives,pxp,,8990398.769050695
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by solar photovoltaic,pxp,,98.7516429353264
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,"Electricity by tide, wave, ocean",pxp,,49137.91738287888
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,IT,Sector,Electricity by wind,pxp,,3792.0905672156896
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by Geothermal,pxp,,359.1347595928222
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by biomass and waste,pxp,,86628870.42834355
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by coal,pxp,,10982575.282582002
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by gas,pxp,,5264223.534347844
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by hydro,pxp,,3504.885370996973
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by nuclear,pxp,,10249.373205494448
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by petroleum and other oil derivatives,pxp,,4959053.550462263
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by solar photovoltaic,pxp,,51.457875807265985
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by solar thermal,pxp,,142227.2031877771
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,"Electricity by tide, wave, ocean",pxp,,203566.36667346815
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,JP,Sector,Electricity by wind,pxp,,11280.39646175187
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by Geothermal,pxp,,31378.433523230557
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by biomass and waste,pxp,,304015.0237448002
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by coal,pxp,,13476712.51939767
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by gas,pxp,,14341450.976589188
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by hydro,pxp,,21949.268779123315
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by nuclear,pxp,,1265.1295399892133
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by petroleum and other oil derivatives,pxp,,13702637.35549854
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by solar photovoltaic,pxp,,312.80594235842824
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by solar thermal,pxp,,28154.877937461333
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,"Electricity by tide, wave, ocean",pxp,,14.037192668593809
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,KR,Sector,Electricity by wind,pxp,,14210.488188243828
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by Geothermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by biomass and waste,pxp,,1633906.851284242
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by coal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by gas,pxp,,4851.414524367842
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by hydro,pxp,,4163.801910533465
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by nuclear,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by petroleum and other oil derivatives,pxp,,236195.7750664892
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by solar photovoltaic,pxp,,170.46003807369507
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LT,Sector,Electricity by wind,pxp,,1204.0709110867213
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by Geothermal,pxp,,816.1061001343708
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by biomass and waste,pxp,,970643.027685566
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by coal,pxp,,1363.1635841823168
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by gas,pxp,,2644972.0629706406
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by hydro,pxp,,1065.412799479721
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by nuclear,pxp,,1895.0417901343012
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by petroleum and other oil derivatives,pxp,,852.6379287189634
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by solar photovoltaic,pxp,,576.4865143676753
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by solar thermal,pxp,,815.7401817523387
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,"Electricity by tide, wave, ocean",pxp,,815.8013560897323
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LU,Sector,Electricity by wind,pxp,,307.1693909690942
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by Geothermal,pxp,,8219.283883132392
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by biomass and waste,pxp,,905368.371334231
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by coal,pxp,,11712.17967233244
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by gas,pxp,,5366343.254073244
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by hydro,pxp,,29101.421825394253
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by nuclear,pxp,,28762.25598550899
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by petroleum and other oil derivatives,pxp,,8909.317444613293
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by solar photovoltaic,pxp,,6808.657868521184
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by solar thermal,pxp,,8219.467781801426
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,"Electricity by tide, wave, ocean",pxp,,8219.48937438986
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,LV,Sector,Electricity by wind,pxp,,20087.970261923336
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by Geothermal,pxp,,439.00380289893064
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by biomass and waste,pxp,,1.6290892089601536
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by coal,pxp,,439.0038646639656
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by gas,pxp,,12521590.438565634
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by hydro,pxp,,439.0038109492908
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by nuclear,pxp,,439.0038179523262
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by petroleum and other oil derivatives,pxp,,3804661.316671328
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by solar photovoltaic,pxp,,0.0013322129162554
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by solar thermal,pxp,,439.0038020620662
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,"Electricity by tide, wave, ocean",pxp,,439.0037998927359
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MT,Sector,Electricity by wind,pxp,,439.0038012420708
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by Geothermal,pxp,,22.519217825172436
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by biomass and waste,pxp,,76529.29631225462
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by coal,pxp,,33562569.71669823
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by gas,pxp,,7178348.7434241045
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by hydro,pxp,,27.47986879407574
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by nuclear,pxp,,2.811301301515116
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by petroleum and other oil derivatives,pxp,,7478066.072919427
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by solar photovoltaic,pxp,,2667.4127553119383
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,MX,Sector,Electricity by wind,pxp,,1.002405366623637
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by Geothermal,pxp,,466802.55550277216
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by biomass and waste,pxp,,183086.35434618243
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by coal,pxp,,6404631.000101959
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by gas,pxp,,10899829.700783676
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by hydro,pxp,,395313.2760116931
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by nuclear,pxp,,43950.44985695751
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by petroleum and other oil derivatives,pxp,,1252317.387548686
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by solar photovoltaic,pxp,,14180.035447363254
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,"Electricity by tide, wave, ocean",pxp,,438109.8679855874
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NL,Sector,Electricity by wind,pxp,,36484.363575225194
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by Geothermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by biomass and waste,pxp,,361988.4642252747
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by coal,pxp,,2251611.5695656077
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by gas,pxp,,5636673.5089697745
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by hydro,pxp,,95.62522266038098
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by nuclear,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by petroleum and other oil derivatives,pxp,,269434.02160192747
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by solar photovoltaic,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,NO,Sector,Electricity by wind,pxp,,15.62246138679108
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by Geothermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by biomass and waste,pxp,,301043.7230705203
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by coal,pxp,,17163087.022651378
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by gas,pxp,,4986890.909341194
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by hydro,pxp,,17861.792078699815
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by nuclear,pxp,,124065.92611363264
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by petroleum and other oil derivatives,pxp,,1241949.3294366752
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by solar photovoltaic,pxp,,290568.2558073492
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PL,Sector,Electricity by wind,pxp,,370.8356245560982
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by Geothermal,pxp,,5052.386245828285
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by biomass and waste,pxp,,276564.67784135026
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by coal,pxp,,12478604.357248563
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by gas,pxp,,3814102.0659258505
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by hydro,pxp,,712.520195850095
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by nuclear,pxp,,22842.69882564496
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by petroleum and other oil derivatives,pxp,,6723444.133600558
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by solar photovoltaic,pxp,,2810.3142865021546
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,PT,Sector,Electricity by wind,pxp,,50.13520263111192
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by Geothermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by biomass and waste,pxp,,47755.1058661585
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by coal,pxp,,15442215.06113002
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by gas,pxp,,5087796.364409851
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by hydro,pxp,,7109.864887223494
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by nuclear,pxp,,934.8274219355624
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by petroleum and other oil derivatives,pxp,,9649476.40871992
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by solar photovoltaic,pxp,,36052.10656276136
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by solar thermal,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,"Electricity by tide, wave, ocean",pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RO,Sector,Electricity by wind,pxp,,0.0
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Electricity by Geothermal,pxp,,118230.772073062
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Electricity by biomass and waste,pxp,,1323416.2116259637
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Electricity by coal,pxp,,27314678.53090931
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Electricity by gas,pxp,,12936064.296310252
EXIOBASE,3.9.6,IOT,2017,Intensity,GHG,kg/EUR,RU,Sector,Electricity by hydro,pxp,,10712.639976601386
