Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MNG,Activity,"Electric power generation, transmission and distribution",0.048253881700715325
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MOZ,Activity,"Electric power generation, transmission and distribution",0.018296203828536133
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MRT,Activity,"Electric power generation, transmission and distribution",0.005073097868703499
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MWI,Activity,"Electric power generation, transmission and distribution",0.005418155879545612
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MYS,Activity,"Electric power generation, transmission and distribution",0.00979644191398352
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NAM,Activity,"Electric power generation, transmission and distribution",0.0007674035186913989
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NER,Activity,"Electric power generation, transmission and distribution",0.00573722744777522
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NGA,Activity,"Electric power generation, transmission and distribution",0.004846211640733067
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NIC,Activity,"Electric power generation, transmission and distribution",0.013624501488667631
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NLD,Activity,"Electric power generation, transmission and distribution",0.004229337129210939
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NOR,Activity,"Electric power generation, transmission and distribution",0.00035666290220179265
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NPL,Activity,"Electric power generation, transmission and distribution",0.0010868102704557916
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NZL,Activity,"Electric power generation, transmission and distribution",0.0012688246790130645
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,OMN,Activity,"Electric power generation, transmission and distribution",0.04236586990268406
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PAK,Activity,"Electric power generation, transmission and distribution",0.007857485798864992
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PSE,Activity,"Electric power generation, transmission and distribution",0.0002888343011403396
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PAN,Activity,"Electric power generation, transmission and distribution",0.0025644189227613475
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PER,Activity,"Electric power generation, transmission and distribution",0.002680656288073834
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PHL,Activity,"Electric power generation, transmission and distribution",0.006414548704350009
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PNG,Activity,"Electric power generation, transmission and distribution",0.008195129479244338
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,POL,Activity,"Electric power generation, transmission and distribution",0.009079217309010531
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PRK,Activity,"Electric power generation, transmission and distribution",0.010527662952583927
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PRT,Activity,"Electric power generation, transmission and distribution",0.0030898727545284454
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PRY,Activity,"Electric power generation, transmission and distribution",0.001063988226905568
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,QAT,Activity,"Electric power generation, transmission and distribution",0.00962796319928459
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ROU,Activity,"Electric power generation, transmission and distribution",0.0033808198064985157
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,RUS,Activity,"Electric power generation, transmission and distribution",0.013024430013716259
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,RWA,Activity,"Electric power generation, transmission and distribution",0.0008313026094909992
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SAU,Activity,"Electric power generation, transmission and distribution",0.02579760312025304
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SDS,Activity,"Electric power generation, transmission and distribution",0.00017720170004839134
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SEN,Activity,"Electric power generation, transmission and distribution",0.007732232759902562
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SGP,Activity,"Electric power generation, transmission and distribution",0.0067613454559386065
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SLE,Activity,"Electric power generation, transmission and distribution",0.021901704159907998
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SLV,Activity,"Electric power generation, transmission and distribution",0.0023374146312866067
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SOM,Activity,"Electric power generation, transmission and distribution",0.0047538955783454654
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SRB,Activity,"Electric power generation, transmission and distribution",0.00035149422778601845
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SDN,Activity,"Electric power generation, transmission and distribution",0.005662322356268516
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SVK,Activity,"Electric power generation, transmission and distribution",0.0025414718402291727
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SVN,Activity,"Electric power generation, transmission and distribution",0.003216365753904766
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SWE,Activity,"Electric power generation, transmission and distribution",0.0007204073442175909
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SYR,Activity,"Electric power generation, transmission and distribution",0.015055945433792028
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TCD,Activity,"Electric power generation, transmission and distribution",0.005903168204601143
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TGO,Activity,"Electric power generation, transmission and distribution",0.007228395499766073
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,THA,Activity,"Electric power generation, transmission and distribution",0.003932576470786533
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TJK,Activity,"Electric power generation, transmission and distribution",0.0029833970209031777
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TKM,Activity,"Electric power generation, transmission and distribution",0.016051160517347698
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TUN,Activity,"Electric power generation, transmission and distribution",0.018783724991802135
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TUR,Activity,"Electric power generation, transmission and distribution",0.006612788692714776
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TZA,Activity,"Electric power generation, transmission and distribution",0.004256884259899028
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,UGA,Activity,"Electric power generation, transmission and distribution",0.004969132796645537
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,UKR,Activity,"Electric power generation, transmission and distribution",0.010928786447646254
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,URY,Activity,"Electric power generation, transmission and distribution",0.0010002747473218671
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,USA,Activity,"Electric power generation, transmission and distribution",0.004932611788797522
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,UZB,Activity,"Electric power generation, transmission and distribution",0.04113482254631946
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,VEN,Activity,"Electric power generation, transmission and distribution",0.010076088222599247
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,VNM,Activity,"Electric power generation, transmission and distribution",0.012259138805523939
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,YEM,Activity,"Electric power generation, transmission and distribution",0.031759507663522334
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ZAF,Activity,"Electric power generation, transmission and distribution",0.01893761854795149
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ZMB,Activity,"Electric power generation, transmission and distribution",0.004912983356576906
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ZWE,Activity,"Electric power generation, transmission and distribution",0.00893854904959941
